,Gender,Age,Annual Income (k),Spending Score (1-100),Email
15923,1,48.0,54.0,46.0,iprice@kutch.com
15924,1,19.0,678.0,58.0,wendell08@hotmail.com
15925,1,22.0,57.0,55.0,leanne.hamill@gmail.com
15926,1,34.0,58.0,60.0,geoffrey.stracke@mcdermott.com
15927,1,50.0,58.0,46.0,kbayer@lynch.com
15928,1,68.0,59.0,55.0,hauck.rachel@yahoo.com
15929,1,18.0,59.0,41.0,ohettinger@hickle.net
15930,1,48.0,60.0,49.0,neil.wuckert@keebler.com
15931,1,40.0,60.0,40.0,whermann@yahoo.com
15932,1,32.0,678.0,42.0,renner.adam@kerluke.com
15933,1,24.0,60.0,52.0,davis.conor@hoppe.com
15934,1,47.0,60.0,47.0,otha.satterfield@johnston.info
15935,1,27.0,60.0,50.0,vbaumbach@marquardt.org
15936,1,21.0,890.0,42.0,nicklaus19@yahoo.com
15937,1,20.0,61.0,49.0,cassidy97@block.net
15938,1,59.0,137.0,83.0,carmen.jakubowski@feeney.com
15942,1,23.0,45.0,77.0,breinger@streich.com
15946,1,23.0,44.0,94.0,elena83@gmail.com
15952,1,24.0,55.0,77.0,osbaldo73@wiegand.com
15955,1,53.0,21.0,35.0,koelpin.kacie@yahoo.com
15956,1,20.0,34.0,66.0,kody08@schmeler.org
15957,1,52.0,23.0,29.0,gordon86@cummerata.com
15958,1,35.0,23.0,98.0,cvolkman@yahoo.com
15959,1,35.0,24.0,35.0,kohler.rickie@gmail.com
15962,1,31.0,25.0,73.0,dawson.towne@larkin.com
15963,1,39.0,28.0,78.0,kim.schneider@morissette.com
15964,1,29.0,28.0,82.0,fhill@yahoo.com
15965,1,45.0,234.0,32.0,jerrod.koelpin@hotmail.com
15966,1,35.0,28.0,61.0,joan.johns@gmail.com
15967,1,40.0,24.0,31.0,bartell.leopoldo@wisozk.com
15968,1,23.0,234.0,87.0,monica98@yahoo.com
15970,1,21.0,30.0,73.0,salvatore05@collier.com
15972,1,18.0,123.0,92.0,stone44@quigley.com
15974,1,21.0,55.0,81.0,douglas.estella@hudson.org
15976,1,30.0,34.0,73.0,robin.rohan@gorczany.com
15977,1,36.0,37.0,26.0,bartell.jose@ohara.com
15978,1,20.0,23.0,75.0,wullrich@gmail.com
15979,1,65.0,38.0,35.0,akunde@ebert.net
15980,1,24.0,38.0,92.0,huels.sven@gusikowski.info
15981,1,48.0,39.0,36.0,morissette.evans@gmail.com
15982,1,45.0,39.0,61.0,jstokes@yahoo.com
15983,1,49.0,33.0,28.0,zschiller@hotmail.com
15984,1,24.0,39.0,65.0,kristian47@lind.org
15985,1,50.0,40.0,55.0,bette72@corwin.com
15986,1,27.0,678.0,47.0,haylee.baumbach@hotmail.com
15987,1,29.0,40.0,42.0,barton.thompson@cruickshank.biz
15988,1,31.0,40.0,42.0,rpfannerstill@gmail.com
15989,1,49.0,45.0,52.0,sam14@hirthe.biz
15990,1,33.0,42.0,60.0,kristian65@bartoletti.com
15991,1,31.0,43.0,54.0,edward.hartmann@hotmail.com
15992,1,59.0,43.0,60.0,hoppe.janick@mclaughlin.com
15993,1,50.0,43.0,45.0,ullrich.breanna@yahoo.com
15994,1,47.0,43.0,41.0,jaskolski.jedediah@lockman.net
15995,1,32.0,44.0,50.0,lcrist@gmail.com
15996,1,69.0,44.0,46.0,lavada72@gmail.com
15997,1,27.0,46.0,51.0,schroeder.toni@gmail.com
15998,1,53.0,1200.0,46.0,jones.brian@hotmail.com
15999,1,70.0,46.0,56.0,rodriguez.zachariah@berge.com
16000,1,19.0,46.0,55.0,green.jordi@jerde.com
16001,1,67.0,444.0,52.0,marley.oconner@robel.com
16002,1,19.0,47.0,67.0,zechariah.hessel@ernser.info
16003,1,63.0,55.0,51.0,gschowalter@maggio.com
16004,1,18.0,48.0,59.0,yadira60@yahoo.com
16005,1,43.0,48.0,50.0,nestor13@fadel.org
16006,1,68.0,48.0,48.0,macey.roberts@hotmail.com
16007,1,19.0,1409.0,59.0,blake.schamberger@hotmail.com
16008,1,32.0,48.0,47.0,reinger.leonie@yahoo.com
16009,1,70.0,49.0,55.0,erna.stamm@yahoo.com
16010,1,47.0,123.0,42.0,amclaughlin@bergnaum.com
16011,1,60.0,50.0,77.0,lolita08@gmail.com
16012,1,60.0,50.0,56.0,borer.rocio@gmail.com
16013,1,59.0,54.0,47.0,larkin.april@keebler.info
16014,1,26.0,54.0,30.0,meda29@hotmail.com
16015,1,67.0,54.0,53.0,tlang@schuppe.com
16016,1,40.0,54.0,48.0,cristobal92@gmail.com
16017,1,23.0,54.0,52.0,benjamin06@damore.net
16018,1,49.0,111.0,42.0,welch.ryan@gmail.com
16019,1,57.0,345.0,51.0,josianne.torphy@gmail.com
16020,1,38.0,54.0,55.0,wsawayn@gmail.com
16021,1,67.0,54.0,41.0,alessandro20@gmail.com
16022,1,32.0,54.0,44.0,leo81@christiansen.com
16023,1,21.0,54.0,57.0,daphney21@yahoo.com
16024,1,48.0,54.0,46.0,bhirthe@mcclure.com
16025,1,45.0,222.0,58.0,cloyd.spencer@mcglynn.com
16026,1,22.0,57.0,55.0,adolfo.ledner@yahoo.com
16027,1,34.0,58.0,60.0,katelin.feeney@wintheiser.com
16028,1,50.0,5670.0,46.0,nikki.pouros@armstrong.info
16029,1,68.0,59.0,55.0,cweissnat@yahoo.com
16030,1,18.0,666.0,41.0,joana63@gorczany.biz
16031,1,48.0,60.0,49.0,lind.sven@gmail.com
16032,1,40.0,120.0,40.0,hilpert.mozelle@lynch.info
16033,1,32.0,60.0,42.0,sunny.conroy@gmail.com
16034,1,24.0,60.0,52.0,zheaney@gmail.com
16035,1,47.0,900.0,47.0,kathryn.douglas@cronin.com
16036,1,27.0,60.0,50.0,hfadel@raynor.net
16037,1,34.0,61.0,42.0,marion.towne@yahoo.com
16038,1,20.0,45.0,49.0,hoeger.garry@gmail.com
16039,1,24.0,60.0,52.0,everette30@schneider.com
16045,1,19.0,61.0,76.0,gabriel72@gmail.com
16056,1,19.0,21.0,35.0,chandler.hagenes@bashirian.biz
16057,1,19.0,1200.0,66.0,xthompson@yahoo.com
16058,1,19.0,23.0,29.0,astrid69@bailey.com
16059,1,19.0,23.0,98.0,nadia.reilly@yahoo.com
16060,1,19.0,24.0,35.0,tomasa36@volkman.com
16061,1,19.0,24.0,73.0,rodriguez.victoria@runolfsdottir.com
16063,1,19.0,1000.0,73.0,cstehr@gmail.com
16065,1,19.0,28.0,50.0,leonora.block@hotmail.com
16066,1,19.0,28.0,32.0,ycummings@gmail.com
16067,1,19.0,28.0,61.0,lruecker@hotmail.com
16068,1,19.0,61.0,31.0,amueller@spinka.net
16069,1,19.0,222.0,87.0,wellington.koelpin@hotmail.com
16071,1,19.0,30.0,73.0,lea15@yahoo.com
16073,1,19.0,33.0,92.0,maegan.ziemann@medhurst.net
16075,1,19.0,111.0,81.0,kelley.steuber@nolan.net
16077,1,19.0,34.0,73.0,yadira12@schroeder.com
16078,1,19.0,37.0,26.0,lenna.veum@gmail.com
16079,1,19.0,37.0,75.0,ggorczany@gmail.com
16080,1,19.0,38.0,35.0,maximilian.sporer@gleason.info
16081,1,19.0,38.0,92.0,darron.tremblay@gmail.com
16082,1,19.0,39.0,36.0,peggie87@hotmail.com
16083,1,19.0,39.0,61.0,elvie.thiel@fay.info
16084,1,19.0,100.0,28.0,cordia58@hotmail.com
16085,1,19.0,39.0,65.0,jayde33@gerlach.org
16086,1,19.0,40.0,55.0,hoeger.ofelia@rodriguez.net
16087,1,19.0,123.0,47.0,emmanuel12@halvorson.com
16088,1,19.0,40.0,42.0,yundt.bernice@yahoo.com
16089,1,19.0,40.0,42.0,lmetz@yahoo.com
16090,1,19.0,42.0,52.0,hjohnston@gmail.com
16091,1,19.0,42.0,60.0,jaylon21@becker.com
16092,1,19.0,43.0,54.0,carey.swift@hotmail.com
16093,1,19.0,43.0,60.0,lysanne49@hotmail.com
16094,1,19.0,43.0,45.0,tjohnston@hotmail.com
16095,1,19.0,43.0,41.0,reichel.tyshawn@gmail.com
16096,1,19.0,400.0,50.0,evalyn41@yahoo.com
16097,1,19.0,44.0,46.0,sally.runolfsdottir@bernier.com
16098,1,19.0,46.0,51.0,hilbert.steuber@yahoo.com
16099,1,19.0,46.0,46.0,valerie46@shields.com
16100,1,19.0,46.0,56.0,fking@little.org
16101,1,19.0,46.0,55.0,green.brandt@yahoo.com
16102,1,19.0,47.0,52.0,cshanahan@quitzon.com
16103,1,19.0,47.0,59.0,ikuvalis@hammes.com
16104,1,19.0,48.0,51.0,bud07@feest.org
16105,1,19.0,48.0,59.0,rhomenick@hotmail.com
16106,1,19.0,48.0,50.0,rahul.christiansen@hotmail.com
16107,1,19.0,48.0,48.0,elizabeth.beer@yahoo.com
16108,1,19.0,48.0,59.0,sallie.goodwin@kassulke.info
16109,1,19.0,48.0,47.0,ivy.huels@bednar.biz
16110,1,19.0,49.0,55.0,brooke.conn@gmail.com
16111,1,19.0,49.0,42.0,vfritsch@hamill.com
16112,1,19.0,50.0,49.0,jones.christop@legros.org
16113,1,19.0,50.0,56.0,wsanford@grimes.org
16114,1,19.0,54.0,47.0,tobin68@yahoo.com
16115,1,19.0,54.0,54.0,orland91@prohaska.com
16116,1,19.0,54.0,53.0,rolfson.allan@weimann.info
16117,1,19.0,222.0,48.0,maximilian27@satterfield.com
16118,1,19.0,54.0,52.0,ybaumbach@yahoo.com
16119,1,19.0,54.0,42.0,zita.bergnaum@gmail.com
16120,1,19.0,54.0,51.0,clyde03@gmail.com
16121,1,19.0,54.0,55.0,jkuhic@gmail.com
16122,1,19.0,54.0,50.0,parisian.brain@bartoletti.com
16123,1,19.0,54.0,44.0,margarete00@yahoo.com
16124,1,19.0,54.0,57.0,qcarroll@hotmail.com
16125,1,19.0,54.0,46.0,schuster.brayan@friesen.biz
16126,1,19.0,57.0,58.0,sabrina04@thiel.info
16127,1,19.0,57.0,55.0,daniel.sabina@gmail.com
16128,1,19.0,58.0,60.0,ottis53@hotmail.com
16129,1,19.0,555.0,46.0,hschulist@yahoo.com
16130,1,19.0,59.0,55.0,ltowne@breitenberg.com
16131,1,19.0,59.0,41.0,else85@hotmail.com
16132,1,19.0,60.0,49.0,asia.mante@rutherford.com
16133,1,19.0,61.0,40.0,bernhard.elenor@johnston.com
16134,1,19.0,60.0,42.0,friesen.lila@hodkiewicz.com
16135,1,19.0,60.0,52.0,powlowski.alan@yahoo.com
16136,1,19.0,60.0,47.0,wilson77@gmail.com
16137,1,19.0,60.0,50.0,alta.bins@yahoo.com
16138,1,19.0,61.0,42.0,alverta48@hotmail.com
16139,1,19.0,61.0,49.0,ortiz.wilbert@hotmail.com
16140,1,19.0,62.0,41.0,noelia.gaylord@torp.biz
16141,1,19.0,62.0,48.0,daugherty.jaleel@hotmail.com
16142,1,19.0,62.0,59.0,barry.white@hotmail.com
16143,1,19.0,62.0,55.0,ardith53@simonis.biz
16144,1,19.0,62.0,56.0,xhoeger@metz.com
16145,1,19.0,62.0,42.0,bechtelar.isai@hotmail.com
16146,1,19.0,63.0,50.0,johnston.freddie@rutherford.net
16147,1,19.0,63.0,46.0,selmer.oconnell@gmail.com
16148,1,19.0,63.0,43.0,isac.robel@buckridge.com
16149,1,19.0,63.0,48.0,garrick18@yahoo.com
16150,1,19.0,63.0,52.0,qmcdermott@olson.com
16151,1,19.0,63.0,54.0,tschmeler@johns.com
16152,1,19.0,64.0,42.0,layla.labadie@rohan.com
16153,1,19.0,900.0,46.0,filomena70@buckridge.com
16154,1,19.0,65.0,48.0,lisa04@hotmail.com
16155,1,19.0,65.0,50.0,upaucek@spinka.com
16156,1,19.0,65.0,43.0,dejah66@bechtelar.com
16157,1,19.0,65.0,59.0,delphine13@hotmail.com
16158,1,19.0,67.0,43.0,armstrong.karlie@gmail.com
16159,1,19.0,67.0,57.0,hamill.madisyn@barton.net
16160,1,19.0,67.0,56.0,botsford.erik@hotmail.com
16161,1,19.0,67.0,50.0,lyric42@hotmail.com
16162,1,19.0,69.0,58.0,gerhard95@yahoo.com
16163,1,19.0,69.0,91.0,blick.francesco@yahoo.com
16164,1,19.0,70.0,29.0,reichert.freddy@crist.net
16165,1,19.0,70.0,77.0,maribel.gleichner@bechtelar.org
16166,1,19.0,71.0,35.0,maurice87@stokes.biz
16167,1,19.0,71.0,95.0,wschmitt@gmail.com
16169,1,19.0,71.0,75.0,carroll27@johns.biz
16171,1,19.0,71.0,75.0,tom69@yahoo.com
16172,1,19.0,72.0,34.0,jessy73@yahoo.com
16173,1,19.0,72.0,71.0,donavon.weber@heaney.org
16175,1,19.0,73.0,88.0,marjory.spinka@yahoo.com
16177,1,19.0,73.0,73.0,smith.kameron@hotmail.com
16179,1,19.0,74.0,72.0,trevion46@heller.com
16181,1,19.0,61.0,93.0,anais28@gmail.com
16182,1,19.0,76.0,40.0,terrance80@murray.com
16183,1,19.0,1000.0,87.0,boyle.charlotte@hotmail.com
16185,1,19.0,77.0,97.0,jacobs.sienna@hotmail.com
16186,1,19.0,77.0,36.0,lang.jess@gmail.com
16187,1,19.0,77.0,74.0,linwood11@walsh.info
16188,1,19.0,78.0,22.0,pschaefer@monahan.com
16189,1,19.0,78.0,90.0,farrell.fritz@lesch.com
16191,1,19.0,78.0,88.0,bailey13@marvin.com
16193,1,19.0,78.0,76.0,bernard.rempel@heller.net
16195,1,19.0,78.0,89.0,curtis.spinka@gmail.com
16197,1,19.0,78.0,78.0,wgoyette@hotmail.com
16199,1,19.0,78.0,73.0,juvenal37@gerhold.com
16200,1,19.0,79.0,35.0,bartell.stephany@hintz.net
16201,1,19.0,79.0,83.0,yoreilly@crona.com
16203,1,19.0,81.0,93.0,qdubuque@kirlin.com
16204,1,19.0,85.0,26.0,reilly.dessie@altenwerth.com
16205,1,19.0,85.0,75.0,reinger.price@oberbrunner.com
16207,1,19.0,86.0,95.0,assunta.terry@gorczany.com
16208,1,19.0,87.0,27.0,flavie58@gmail.com
16209,1,19.0,87.0,63.0,goodwin.brody@gmail.com
16211,1,19.0,87.0,75.0,zakary52@okuneva.com
16213,1,19.0,3456.0,92.0,darion79@hoppe.biz
16215,1,19.0,88.0,86.0,asia64@hotmail.com
16217,1,19.0,88.0,69.0,tmertz@koepp.info
16219,1,19.0,93.0,90.0,vance.muller@yahoo.com
16220,1,19.0,97.0,32.0,ethel.schaden@hotmail.com
16221,1,19.0,97.0,86.0,stracke.casey@hotmail.com
16223,1,19.0,98.0,88.0,tcormier@hotmail.com
16224,1,19.0,99.0,39.0,marlon46@gmail.com
16225,1,19.0,777.0,97.0,hauer@lockman.com
16226,1,19.0,101.0,24.0,gislason.leora@hotmail.com
16227,1,19.0,101.0,68.0,weissnat.sid@gmail.com
16229,1,19.0,103.0,85.0,gwendolyn53@yahoo.com
16230,1,19.0,103.0,23.0,mario.strosin@yahoo.com
16231,1,19.0,103.0,69.0,hartmann.providenci@hotmail.com
16233,1,19.0,113.0,91.0,arden.kulas@hotmail.com
16235,1,19.0,120.0,79.0,iferry@conn.com
16236,1,19.0,126.0,28.0,franecki.alanis@leannon.com
16237,1,19.0,126.0,74.0,jerald.jacobi@bahringer.com
16239,1,19.0,137.0,83.0,turcotte.crystal@schmidt.com
16243,1,19.0,45.0,77.0,zwalter@hotmail.com
16247,1,19.0,44.0,94.0,cordia23@bechtelar.com
16253,1,19.0,55.0,77.0,kuhn.therese@green.com
16256,1,19.0,21.0,35.0,jveum@graham.com
16257,1,19.0,34.0,66.0,thompson.issac@ryan.net
16258,1,19.0,23.0,29.0,angelo64@crona.com
16259,1,19.0,23.0,98.0,antonio51@bartoletti.com
16260,1,19.0,24.0,35.0,clarabelle.feeney@homenick.net
16261,1,19.0,24.0,73.0,hahn.joanie@gmail.com
16263,1,19.0,25.0,73.0,pgusikowski@gmail.com
16265,1,19.0,28.0,82.0,cordie40@yahoo.com
16266,1,19.0,28.0,32.0,damion81@gmail.com
16267,1,19.0,28.0,61.0,tkassulke@gmail.com
16268,1,19.0,24.0,31.0,marjory.johnson@ziemann.net
16269,1,19.0,29.0,87.0,prosacco.kayla@hotmail.com
16271,1,19.0,30.0,73.0,alysa26@yahoo.com
16273,1,19.0,123.0,92.0,jewel.dare@mitchell.com
16275,1,19.0,33.0,81.0,beier.lafayette@abshire.com
16277,1,19.0,34.0,73.0,reichert.ivy@yahoo.com
16278,1,19.0,37.0,26.0,daltenwerth@gmail.com
16279,1,19.0,23.0,75.0,astrid23@hackett.com
16280,1,19.0,38.0,35.0,kgutkowski@gmail.com
16281,1,19.0,38.0,92.0,wschuster@goyette.com
16282,1,19.0,39.0,36.0,pearlie29@hotmail.com
16283,1,19.0,39.0,61.0,jakubowski.newton@yahoo.com
16284,1,19.0,33.0,28.0,barney98@rowe.com
16285,1,19.0,39.0,65.0,kiel58@gmail.com
16286,1,19.0,40.0,55.0,karine.robel@gmail.com
16287,1,19.0,40.0,47.0,lehner.harvey@gibson.com
16288,1,19.0,40.0,42.0,lukas67@crona.org
16289,1,19.0,40.0,42.0,michel45@yahoo.com
16290,1,19.0,45.0,52.0,hector.ryan@rice.org
16292,1,19.0,43.0,54.0,gonzalo.kemmer@wilderman.org
16293,1,19.0,43.0,60.0,tyshawn36@stamm.org
16294,1,19.0,43.0,45.0,orn.meagan@yahoo.com
16295,1,19.0,61.0,41.0,tcasper@gmail.com
16296,1,19.0,44.0,50.0,chadd67@witting.com
16297,1,19.0,44.0,46.0,kertzmann.horace@feeney.biz
16298,1,19.0,46.0,51.0,tvonrueden@hotmail.com
16299,1,19.0,46.0,46.0,phoebe.effertz@yahoo.com
16300,1,19.0,46.0,56.0,sandy.connelly@hotmail.com
16301,1,19.0,46.0,55.0,howell.tyson@gottlieb.com
16302,1,19.0,47.0,52.0,xcorkery@walker.biz
16303,1,19.0,47.0,59.0,robel.lemuel@rohan.net
16304,1,19.0,55.0,51.0,tate.trantow@yahoo.com
16305,1,19.0,48.0,59.0,moises.vonrueden@yahoo.com
16306,1,19.0,48.0,50.0,jkessler@smitham.com
16307,1,19.0,48.0,48.0,bill15@hotmail.com
16308,1,19.0,48.0,59.0,jayson77@gmail.com
16309,1,19.0,48.0,47.0,qfeil@yahoo.com
16310,1,19.0,49.0,55.0,bosco.joanne@gmail.com
16311,1,19.0,123.0,42.0,joannie80@yahoo.com
16312,1,19.0,50.0,49.0,charley.terry@yahoo.com
16313,1,19.0,50.0,56.0,lwyman@yahoo.com
16314,1,19.0,54.0,47.0,nicolas.petra@oreilly.com
16315,1,19.0,54.0,54.0,kylee30@franecki.com
16316,1,19.0,54.0,53.0,mclaughlin.sienna@hotmail.com
16317,1,19.0,54.0,48.0,quigley.foster@tremblay.biz
16318,1,19.0,54.0,52.0,curt26@lehner.net
16319,1,19.0,111.0,42.0,rempel.reyna@schuppe.com
16320,1,19.0,54.0,51.0,meggie.ortiz@gmail.com
16321,1,19.0,54.0,55.0,jarred33@yahoo.com
16322,1,19.0,54.0,41.0,micaela22@bergstrom.com
16323,1,19.0,54.0,44.0,green.mathew@pouros.net
16324,1,19.0,54.0,57.0,zhayes@torp.com
16325,1,19.0,54.0,46.0,pbraun@yahoo.com
16326,1,19.0,222.0,58.0,awehner@gmail.com
16327,1,19.0,57.0,55.0,williamson.alfredo@cummings.info
16329,1,19.0,58.0,46.0,mcarter@heller.info
16330,1,19.0,59.0,55.0,becker.lillian@watsica.com
16331,1,19.0,59.0,41.0,mark.pacocha@yahoo.com
16332,1,19.0,60.0,49.0,don.hayes@feeney.com
16333,1,19.0,60.0,40.0,arvilla50@ohara.com
16334,1,19.0,60.0,42.0,jazmin.stiedemann@yahoo.com
16335,1,19.0,60.0,50.0,kuhic.antonette@hotmail.com
16336,1,19.0,60.0,47.0,lonnie82@vonrueden.com
16337,1,19.0,60.0,50.0,leopold.cummings@pouros.info
16338,1,19.0,61.0,42.0,lottie74@gleichner.biz
16339,1,19.0,45.0,49.0,anibal39@gmail.com
16340,1,19.0,62.0,41.0,tyra.stokes@hotmail.com
16341,1,19.0,62.0,48.0,andres.waters@gmail.com
16342,1,19.0,62.0,59.0,destini.green@hotmail.com
16343,1,19.0,62.0,55.0,qmohr@yahoo.com
16344,1,19.0,62.0,56.0,raul.kutch@gmail.com
16345,1,19.0,62.0,42.0,maiya.yundt@gmail.com
16346,1,19.0,54.0,50.0,rmcdermott@hoppe.com
16347,1,19.0,63.0,46.0,djohnson@gmail.com
16348,1,19.0,63.0,43.0,mattie.willms@gmail.com
16349,1,19.0,63.0,48.0,lschultz@yahoo.com
16350,1,19.0,63.0,52.0,ohayes@hotmail.com
16351,1,19.0,63.0,54.0,aliza80@russel.com
16352,1,19.0,64.0,42.0,julie.hansen@gmail.com
16353,1,19.0,64.0,46.0,laron86@mcdermott.net
16354,1,19.0,65.0,48.0,pprice@hotmail.com
16355,1,19.0,65.0,50.0,bryana.lakin@blanda.com
16356,1,19.0,65.0,43.0,rolfson.nelson@gmail.com
16357,1,19.0,65.0,59.0,harber.darrick@lakin.com
16358,1,19.0,67.0,43.0,ykuhlman@yahoo.com
16359,1,19.0,67.0,57.0,zhuels@wuckert.com
16360,1,19.0,67.0,56.0,cruz90@yahoo.com
16361,1,19.0,67.0,40.0,marks.rossie@yahoo.com
16362,1,19.0,44.0,58.0,mparisian@bradtke.com
16363,1,19.0,69.0,91.0,marilou21@gmail.com
16364,1,19.0,70.0,29.0,simone89@feest.com
16365,1,19.0,70.0,77.0,stamm.abel@hotmail.com
16366,1,19.0,71.0,35.0,stoltenberg.darien@gmail.com
16367,1,19.0,71.0,95.0,fschowalter@mayert.com
16369,1,19.0,71.0,75.0,kennedy.quitzon@yahoo.com
16371,1,19.0,71.0,75.0,daniel.robin@gmail.com
16372,1,19.0,72.0,34.0,molly.champlin@hotmail.com
16373,1,19.0,72.0,71.0,rudy67@hotmail.com
16375,1,19.0,73.0,88.0,rowe.amy@lubowitz.org
16377,1,19.0,73.0,73.0,obashirian@dickens.biz
16379,1,19.0,74.0,72.0,unique85@koepp.com
16381,1,19.0,75.0,93.0,harber.brooks@gmail.com
16382,1,19.0,76.0,40.0,darrick64@blanda.com
16383,1,19.0,76.0,87.0,francisca06@hotmail.com
16385,1,19.0,77.0,97.0,jkerluke@stehr.com
16386,1,19.0,77.0,36.0,reichel.richmond@hotmail.com
16387,1,19.0,77.0,74.0,cveum@johns.com
16388,1,19.0,78.0,22.0,green.shana@lowe.biz
16389,1,19.0,230.0,90.0,asenger@bogan.net
16391,1,19.0,78.0,88.0,leonora.ziemann@jakubowski.info
16393,1,19.0,78.0,76.0,sydnie93@hotmail.com
16395,1,19.0,78.0,89.0,wilfrid.emard@yahoo.com
16397,1,19.0,78.0,78.0,josie.hegmann@auer.com
16399,1,19.0,78.0,73.0,ldenesik@hotmail.com
16400,1,19.0,79.0,35.0,hagenes.paxton@gmail.com
16401,1,19.0,79.0,83.0,lurline.feest@bogan.com
16403,1,19.0,81.0,93.0,darby.hickle@roberts.info
16404,1,19.0,85.0,26.0,sherwood.welch@bartell.com
16405,1,19.0,85.0,75.0,irwin68@gmail.com
16407,1,19.0,86.0,95.0,tyshawn.kshlerin@yundt.info
16408,1,19.0,87.0,27.0,noelia.gusikowski@hotmail.com
16409,1,19.0,87.0,63.0,triston83@keeling.com
16411,1,19.0,87.0,75.0,white.corene@daniel.biz
16413,1,19.0,87.0,92.0,ohara.bernita@gmail.com
16415,1,19.0,88.0,86.0,etorphy@gmail.com
16417,1,19.0,88.0,69.0,qkshlerin@wyman.com
16419,1,19.0,93.0,90.0,marguerite.jakubowski@koepp.com
16420,1,19.0,97.0,32.0,liana89@yahoo.com
16421,1,19.0,97.0,86.0,connelly.iliana@yahoo.com
16423,1,19.0,98.0,88.0,turner.lizzie@hotmail.com
16424,1,19.0,99.0,39.0,mann.flossie@kilback.org
16425,1,50.0,99.0,97.0,dbradtke@heaney.com
16426,1,54.0,101.0,24.0,eadams@yahoo.com
16427,1,28.0,101.0,68.0,ysipes@kemmer.com
16429,1,36.0,103.0,85.0,pyost@zboncak.com
16430,1,34.0,103.0,23.0,marcelino35@bahringer.org
16431,1,32.0,55.0,69.0,penelope71@johns.com
16433,1,38.0,113.0,91.0,melba.kerluke@yahoo.com
16435,1,23.0,120.0,79.0,howe.kiley@boyle.com
16436,1,45.0,126.0,28.0,considine.ronaldo@hotmail.com
16437,1,32.0,145.0,74.0,bernier.myah@hotmail.com
16439,1,59.0,137.0,83.0,ignacio.marvin@hotmail.com
16440,1,29.0,120.0,39.0,bailey.jordan@erdman.com
16444,1,31.0,130.0,40.0,kaleigh41@gmail.com
16456,1,53.0,21.0,35.0,vkoss@yahoo.com
16457,1,20.0,21.0,66.0,cydney.rowe@hotmail.com
16458,1,52.0,23.0,29.0,cruickshank.lottie@gmail.com
16459,1,35.0,23.0,98.0,adolfo.orn@ruecker.com
16460,1,31.0,24.0,35.0,libby.cummings@west.com
16461,1,25.0,24.0,73.0,vjacobi@welch.com
16463,1,31.0,25.0,73.0,carrie37@yahoo.com
16465,1,29.0,28.0,82.0,anibal.tillman@hotmail.com
16466,1,45.0,28.0,32.0,maia38@gmail.com
16467,1,35.0,28.0,50.0,donnelly.amparo@hotmail.com
16468,1,40.0,29.0,31.0,jerrod56@pagac.com
16469,1,23.0,29.0,87.0,mwuckert@hotmail.com
16471,1,21.0,30.0,73.0,germaine.torphy@yahoo.com
16473,1,18.0,33.0,92.0,hahn.koby@hotmail.com
16475,1,21.0,33.0,81.0,mike.bergnaum@hotmail.com
16477,1,30.0,34.0,73.0,waelchi.jerod@gmail.com
16478,1,36.0,37.0,26.0,morar.patrick@russel.net
16479,1,20.0,37.0,75.0,cfeeney@stracke.com
16480,1,65.0,38.0,35.0,king.samanta@yahoo.com
16481,1,24.0,38.0,92.0,graham.liam@keebler.com
16482,1,48.0,39.0,36.0,kwhite@yost.net
16483,1,45.0,39.0,61.0,crystal26@dickinson.com
16484,1,21.0,39.0,28.0,fkuphal@yahoo.com
16485,1,24.0,230.0,65.0,helga.schaden@schamberger.org
16486,1,50.0,40.0,55.0,ziemann.jevon@jacobson.info
16487,1,27.0,40.0,47.0,lind.kayleigh@gmail.com
16488,1,29.0,40.0,42.0,unicolas@schneider.info
16489,1,31.0,40.0,42.0,baylee27@mayert.com
16490,1,49.0,42.0,52.0,dicki.eleanore@hotmail.com
16491,1,33.0,42.0,60.0,zieme.conner@nader.net
16492,1,31.0,43.0,54.0,vcrist@yahoo.com
16493,1,59.0,43.0,60.0,russell.beier@medhurst.org
16494,1,50.0,43.0,45.0,pamela11@pfeffer.com
16495,1,47.0,43.0,41.0,lprohaska@gmail.com
16496,1,32.0,44.0,50.0,rosemary.ferry@gmail.com
16497,1,69.0,450.0,46.0,boehm.mariela@gmail.com
16498,1,56.0,46.0,51.0,elmer57@gmail.com
16499,1,53.0,46.0,46.0,oswald83@moen.com
16500,1,70.0,46.0,56.0,catharine.wyman@koelpin.biz
16501,1,19.0,46.0,55.0,lehner.albert@anderson.com
16502,1,67.0,1000.0,52.0,flueilwitz@gmail.com
16503,1,19.0,47.0,59.0,janelle39@hotmail.com
16504,1,63.0,48.0,51.0,gardner60@hotmail.com
16505,1,18.0,48.0,59.0,willow64@yahoo.com
16506,1,43.0,48.0,50.0,easter.crooks@yahoo.com
16507,1,68.0,48.0,48.0,alyson17@oberbrunner.info
16508,1,19.0,34.0,59.0,helga19@yahoo.com
16509,1,32.0,48.0,47.0,lkiehn@wuckert.com
16510,1,32.0,49.0,55.0,brendon61@homenick.com
16511,1,47.0,49.0,42.0,little.devonte@yahoo.com
16512,1,60.0,50.0,49.0,watson.lynch@yahoo.com
16513,1,60.0,50.0,56.0,liam.bartell@sauer.com
16514,1,59.0,54.0,47.0,marguerite.sipes@stokes.info
16515,1,26.0,54.0,54.0,qmante@mclaughlin.org
